player_id,player,team,club_id,position,injury,since,since_date,expected_return,expected_return_date,market_value_m,availability,absence_type,source
361070,Ole Romeny,Fortuna Sittard,385,Centrumspits,Geschorst door een rode kaart,24 aug. 2026,2026-08-24,7 sep. 2026,2026-09-07,,0.0,suspension,Transfermarkt
