player_id,player,team,club_id,position,position_group,market_value_m,age,minutes_per_app,goals_per90,assists_per90,cards_per90,days_since,selected_proxy
301696,Stijn van Gassel,Excelsior,798,Goalkeeper,gk,1.0,29.872689938398356,90.0,0.0,0.1,0.0,108.0,1
608407,Derensili Sanches Fernandes,Excelsior,798,Right Winger,att,0.9,25.26488706365503,85.5,0.5263157894736842,0.10526315789473684,0.0,108.0,1
747243,Gyan de Regt,Excelsior,798,Left Winger,att,0.9,23.041752224503764,84.6,0.10638297872340426,0.425531914893617,0.0,108.0,1
595238,Lennard Hartjes,Excelsior,798,Central Midfield,mid,0.8,23.405886379192335,82.2,0.10948905109489052,0.0,0.0,108.0,1
596178,Rick Meissen,Excelsior,798,Centre-Back,def,0.8,24.520191649555098,73.1,0.0,0.12311901504787962,0.0,108.0,1
276002,Emil Hansson,Excelsior,798,Left Winger,att,0.75,28.216290212183434,47.6,0.18907563025210083,0.18907563025210083,0.0,115.0,1
554282,Szymon Wlodarczyk,Excelsior,798,Centre-Forward,att,0.75,23.65776865160849,12.5,0.72,0.0,0.72,108.0,1
723008,Miliano Jonathans,Excelsior,798,Right Winger,att,0.75,22.409308692676248,25.3,0.7114624505928854,0.0,0.3557312252964427,179.0,0
491292,Ilias Bronkhorst,Excelsior,798,Right-Back,def,0.7,29.31416837782341,61.3,0.0,0.1468189233278956,0.1468189233278956,108.0,0
801031,Lewis Schouten,Excelsior,798,Centre-Back,def,0.7,22.576317590691307,82.0,0.0,0.0,0.0,108.0,0
457092,Simon Janssen,Excelsior,798,Left-Back,def,0.4,25.935660506502394,40.1,0.0,0.22443890274314215,0.0,129.0,0
675844,Adam Carlén,Excelsior,798,Defensive Midfield,mid,0.4,26.182067077344286,12.6,0.0,0.0,1.4285714285714286,108.0,0
608889,Mathijs Tielemans,Excelsior,798,Central Midfield,mid,0.35,24.35318275154004,83.0,0.0,0.0,0.10843373493975904,305.0,0
675981,Stan Henderikx,Excelsior,798,Centre-Back,def,0.35,23.15400410677618,55.8,0.0,0.0,0.0,185.0,0
485588,Calvin Raatsie,Excelsior,798,Goalkeeper,gk,0.3,24.56125941136208,100.0,0.0,0.0,0.3,308.0,0
590773,Hamdi Akujobi,Excelsior,798,Right-Back,def,0.3,26.61738535249829,79.0,0.11392405063291139,0.0,0.34177215189873417,501.0,0
1142631,Jerolldino Bergraaf,Excelsior,798,Centre-Forward,att,0.3,20.161533196440793,35.9,0.0,0.0,0.0,108.0,0
183397,Mike van Duinen,Excelsior,798,Centre-Forward,att,0.15,34.822724161533195,18.2,0.0,0.4945054945054945,0.0,108.0,0
775044,Nesto Groen,Excelsior,798,Centre-Forward,att,0.1,22.11362080766598,18.0,0.0,0.0,0.0,382.0,0
1088035,Tijmen Holla,Excelsior,798,Goalkeeper,gk,0.075,20.10677618069815,60.0,0.0,0.0,0.0,389.0,0
793099,Stije Resink,FC Groningen,202,Defensive Midfield,mid,7.0,23.266255989048595,83.0,0.43373493975903615,0.0,0.10843373493975904,185.0,1
765743,Dies Janse,FC Groningen,202,Centre-Back,def,6.5,20.62422997946612,90.0,0.1,0.2,0.1,108.0,1
719209,Thijmen Blokzijl,FC Groningen,202,Centre-Back,def,4.0,21.516769336071185,88.7,0.0,0.10146561443066517,0.10146561443066517,108.0,1
866328,Younes Taha,FC Groningen,202,Right Winger,att,4.0,23.76454483230664,81.4,0.11056511056511056,0.5528255528255528,0.22113022113022113,108.0,1
671738,Thom van Bergen,FC Groningen,202,Centre-Forward,att,3.0,22.65571526351814,89.9,0.5005561735261401,0.10011123470522804,0.10011123470522804,108.0,1
387197,Etienne Vaessen,FC Groningen,202,Goalkeeper,gk,2.5,31.104722792607802,85.5,0.0,0.0,0.21052631578947367,108.0,1
816974,Tygo Land,FC Groningen,202,Central Midfield,mid,2.5,20.640657084188913,82.5,0.32727272727272727,0.10909090909090909,0.0,108.0,1
671737,David van der Werff,FC Groningen,202,Attacking Midfield,mid,2.0,22.0041067761807,74.9,0.12016021361815754,0.24032042723631508,0.0,108.0,1
653725,Tika de Jonge,FC Groningen,202,Central Midfield,mid,1.8,23.479808350444902,64.7,0.1391035548686244,0.1391035548686244,0.1391035548686244,108.0,1
